trip_id,fare_amount,trip_duration,trip_distance,pickup_hour,day_of_week,weather_condition,payment_type,customer_rating,cancellation_probability
trip_8599,43,10,35.72,17,3,Clear,Cash,2.32,0.01
trip_8600,49.46,116,25.76,23,1,Rainy,Card,4.99,0.22
trip_8601,72.25,53,34.47,22,2,Rainy,Card,4.82,0
trip_8602,57.81,118,44.67,15,2,Snowy,Wallet,1.29,1
trip_8603,52.65,21,20.13,22,3,Clear,Card,2.12,0
trip_8604,5.23,93,14.63,10,6,Snowy,Cash,2.92,0.47
trip_8605,81.98,17,21.56,23,3,Snowy,Wallet,3.95,0
trip_8606,6.27,17,43.08,16,1,Clear,Cash,4.5,0
trip_8607,31.98,93,33,12,0,Rainy,Card,1.97,1
trip_8608,38.6,109,34.27,0,5,Snowy,Wallet,3.09,0.9
trip_8609,85.03,34,11.95,23,0,Clear,Card,1.41,0.19
trip_8610,60.7,88,22.45,22,1,Snowy,Wallet,4.29,0.16
trip_8611,35.01,33,45.35,15,5,Clear,Wallet,1.18,0.72
trip_8612,86.58,112,3.84,13,2,Clear,Wallet,4.57,0
trip_8613,11.45,7,5.18,16,6,Clear,Card,4.64,0
trip_8614,60.09,45,30.96,9,1,Clear,Cash,1.41,0.57
trip_8615,26.73,8,10.65,19,6,Rainy,Cash,2.8,0
trip_8616,45.51,44,5.85,21,6,Clear,Wallet,1.71,0.09
trip_8617,61.87,87,30.73,6,4,Rainy,Cash,2.1,0.88
trip_8618,27.56,77,11.31,0,4,Clear,Cash,3.45,0
trip_8619,33.68,109,12.36,0,3,Rainy,Card,1.19,1
trip_8620,37.53,110,27.46,0,1,Rainy,Cash,4.59,0.3
trip_8621,65.95,117,47.11,1,4,Rainy,Cash,4.58,0.69
trip_8622,39.72,43,17.59,13,5,Rainy,Card,1.25,0.49
trip_8623,68.19,40,30.51,8,5,Clear,Card,1.03,0.63
trip_8624,58.26,77,42.78,14,3,Clear,Wallet,3.07,0.57
trip_8625,64.02,49,28.7,1,6,Rainy,Cash,2.85,0.25
trip_8626,6.78,50,6.53,2,2,Snowy,Wallet,4.88,0
trip_8627,49.45,56,41.73,14,4,Clear,Cash,3.67,0.16
trip_8628,55.93,21,35.54,4,4,Rainy,Card,3.61,0
trip_8629,90.42,60,40.41,19,0,Snowy,Card,3.91,0.28
trip_8630,98.88,51,49.96,7,6,Rainy,Wallet,2.19,0.8
trip_8631,76.3,16,31.26,6,6,Snowy,Wallet,2.75,0.04
trip_8632,44.33,29,37.46,14,1,Clear,Card,3.74,0
trip_8633,93.47,15,7.39,12,5,Snowy,Wallet,2.7,0
trip_8634,66.23,61,26.34,2,4,Clear,Card,4.48,0
trip_8635,97.22,23,37.46,6,3,Rainy,Card,4.67,0
trip_8636,74.53,27,20.95,7,5,Snowy,Card,1.68,0.32
trip_8637,85.62,72,5.63,20,5,Rainy,Cash,4.86,0
trip_8638,95.47,76,23.74,13,3,Rainy,Wallet,3.92,0.14
trip_8639,40.66,14,36.91,6,1,Clear,Card,3.99,0
trip_8640,63.42,117,47.44,22,1,Rainy,Cash,1.63,1
trip_8641,76.08,101,3.81,5,1,Clear,Card,1.96,0.57
trip_8642,81.52,92,28.94,11,4,Rainy,Cash,2.66,0.75
trip_8643,28.41,16,32.07,20,4,Snowy,Wallet,4.78,0
trip_8644,89.91,100,47.27,21,2,Clear,Cash,3.67,0.7
trip_8645,64.78,14,21.44,22,4,Clear,Card,1.53,0.08
trip_8646,64.42,95,38,20,3,Rainy,Cash,2.29,1
trip_8647,28.52,70,26.7,12,3,Clear,Cash,2.94,0.28
trip_8648,19.08,42,29.92,8,0,Snowy,Wallet,1.56,0.61
trip_8649,56.49,63,42.17,16,3,Clear,Card,2.04,0.73
trip_8650,47.45,28,36.71,9,5,Snowy,Cash,4.02,0
trip_8651,36.84,27,19.54,14,3,Clear,Cash,4.23,0
trip_8652,97.96,29,9.73,20,3,Rainy,Card,4.55,0
trip_8653,71.13,89,39.78,2,6,Snowy,Card,4.84,0.27
trip_8654,83.85,33,20.64,6,6,Rainy,Cash,1.8,0.29
trip_8655,57.76,28,15.26,12,3,Clear,Cash,1.63,0.1
trip_8656,91.04,43,37.4,19,5,Clear,Wallet,2.02,0.48
trip_8657,21.76,100,12.09,16,5,Snowy,Cash,1.18,1
trip_8658,28.59,7,30.16,6,4,Clear,Card,1.43,0.16
trip_8659,27.41,101,15.88,14,5,Clear,Wallet,2.51,0.56
trip_8660,84.51,35,41.26,0,2,Rainy,Card,2.02,0.56
trip_8661,56.02,59,12.99,16,2,Snowy,Wallet,1.34,0.61
trip_8662,23.12,29,8.54,23,2,Snowy,Cash,1.33,0.23
trip_8663,86.69,46,34.66,10,5,Clear,Card,1.98,0.48
trip_8664,97.55,75,31.02,2,0,Snowy,Wallet,1.31,1
trip_8665,7.34,93,19.94,14,5,Snowy,Wallet,3.8,0.29
trip_8666,36.67,66,47.95,5,3,Rainy,Cash,2.67,0.75
trip_8667,15.39,69,33.67,9,5,Clear,Cash,2.41,0.53
trip_8668,6.14,86,40.88,2,6,Snowy,Card,3.09,0.75
trip_8669,63.33,112,11.96,15,6,Rainy,Cash,1.21,1
trip_8670,37.62,10,4.25,21,1,Rainy,Card,3.84,0
trip_8671,34.71,63,16.8,9,1,Rainy,Cash,1.66,0.55
trip_8672,75.42,81,8.53,22,2,Clear,Cash,1.55,0.56
trip_8673,42.79,78,29.99,9,3,Clear,Wallet,1.55,0.84
trip_8674,7.78,83,42.76,3,0,Clear,Card,2.27,0.84
trip_8675,60.7,55,9.27,3,5,Snowy,Card,1.55,0.45
trip_8676,54.91,36,47.44,18,5,Rainy,Cash,3.38,0.23
trip_8677,27.6,97,25.08,23,3,Snowy,Cash,1.52,1
trip_8678,74.29,23,14.96,5,0,Snowy,Cash,3.46,0
trip_8679,71.51,94,36.68,6,1,Snowy,Card,3.56,0.66
trip_8680,74.68,70,47.75,0,4,Clear,Card,4.21,0.24
trip_8681,85.2,92,18.44,3,5,Clear,Cash,1.33,0.89
trip_8682,92.28,10,47.4,14,6,Clear,Card,4.54,0
trip_8683,99.12,28,7.51,4,1,Rainy,Card,2.41,0
trip_8684,10.46,32,36.12,1,6,Rainy,Wallet,1.21,0.65
trip_8685,71.06,71,24.97,4,0,Rainy,Cash,2.65,0.48
trip_8686,19.41,43,47.91,17,1,Snowy,Wallet,4.4,0.04
trip_8687,89.77,20,39.8,14,1,Clear,Wallet,2.42,0.16
trip_8688,39.2,34,4.83,6,0,Rainy,Cash,4.37,0
trip_8689,53.85,25,7.51,6,4,Clear,Cash,4.03,0
trip_8690,13.87,94,14.9,16,6,Clear,Card,4.38,0
trip_8691,77.76,110,49.01,10,4,Rainy,Wallet,1.84,1
trip_8692,68.89,29,44.12,23,5,Snowy,Card,3.35,0.18
trip_8693,92.5,114,46.87,6,6,Clear,Card,4.13,0.7
trip_8694,71.8,12,43.87,23,0,Snowy,Wallet,1.16,0.67
trip_8695,69.25,24,48.69,19,2,Rainy,Wallet,2.55,0.39
trip_8696,15.32,79,21.48,14,3,Rainy,Card,3.73,0.15
trip_8697,93.19,74,16.74,19,4,Snowy,Card,1.52,0.78
trip_8698,60.75,37,29.16,10,1,Rainy,Cash,3.67,0
trip_8699,39.73,114,19.32,19,6,Rainy,Card,1.29,1
trip_8700,36.5,43,31.46,13,3,Clear,Wallet,3.96,0
trip_8701,29.64,5,17.84,9,3,Rainy,Wallet,2.4,0
trip_8702,35.67,76,29.28,1,5,Rainy,Wallet,3.31,0.37
trip_8703,10.84,115,46.72,13,6,Rainy,Wallet,2.21,1
trip_8704,26.55,102,46.18,21,4,Rainy,Cash,4.35,0.57
trip_8705,58.64,66,13.91,5,2,Rainy,Wallet,3.45,0.01
trip_8706,33.79,63,24.2,12,0,Snowy,Wallet,1.38,0.8
trip_8707,23.44,90,39.98,21,5,Rainy,Wallet,1.51,1
trip_8708,91.01,67,41.24,12,5,Clear,Cash,4.65,0
trip_8709,66.35,100,22.23,23,4,Rainy,Card,1.55,1
trip_8710,25.99,94,14.14,6,3,Rainy,Card,1.91,0.74
trip_8711,13.39,51,31.35,4,1,Snowy,Card,3.04,0.28
trip_8712,42.28,50,43.94,2,3,Clear,Card,2.56,0.46
trip_8713,71.42,59,36.31,21,4,Clear,Card,4.17,0
trip_8714,66.12,6,35.35,7,2,Clear,Card,1.8,0.13
trip_8715,77.01,58,18.46,7,3,Clear,Card,1.85,0.39
trip_8716,25.37,58,5.86,16,2,Rainy,Card,3.64,0
trip_8717,45.44,6,45.79,12,1,Clear,Cash,4.94,0
trip_8718,11.91,61,44.72,8,2,Snowy,Cash,3.06,0.57
trip_8719,26.38,73,7.11,14,5,Rainy,Wallet,1.14,0.66
trip_8720,21.74,60,12.94,8,0,Rainy,Cash,4.31,0
trip_8721,39.81,120,34.05,19,3,Snowy,Cash,2.03,1
trip_8722,12.62,79,24.71,15,3,Rainy,Cash,2.14,0.67
trip_8723,38.78,79,12.78,6,5,Rainy,Cash,1.96,0.56
trip_8724,41.96,64,18.49,10,4,Clear,Wallet,3.15,0.04
trip_8725,79.12,38,33.6,5,2,Snowy,Cash,2.3,0.43
trip_8726,42.12,11,11.42,4,6,Snowy,Card,2.54,0
trip_8727,30.86,37,33.87,9,0,Snowy,Cash,4.05,0
trip_8728,92.32,117,49.63,9,0,Snowy,Card,3.6,1
trip_8729,7.97,51,8.35,23,6,Rainy,Card,3.64,0
trip_8730,18.82,115,20.46,10,2,Snowy,Cash,2,1
trip_8731,99.48,42,9.39,19,6,Snowy,Cash,1.16,0.46
trip_8732,19.29,73,18.32,4,4,Snowy,Cash,2.79,0.38
trip_8733,95.02,85,24.04,17,0,Rainy,Card,2.53,0.65
trip_8734,15.16,70,44.91,3,1,Rainy,Wallet,3.18,0.58
trip_8735,70.7,83,16.18,6,1,Rainy,Cash,4.76,0
trip_8736,29.33,55,12.15,4,2,Clear,Cash,3.13,0
trip_8737,71.1,12,1.3,11,1,Clear,Card,3.93,0
trip_8738,70.02,80,7.14,9,3,Rainy,Wallet,3.38,0.08
trip_8739,44.06,111,48.08,15,5,Rainy,Wallet,4.61,0.62
trip_8740,37.93,65,27.6,16,0,Rainy,Card,4.98,0
trip_8741,17.76,39,47,15,5,Clear,Wallet,3.58,0.08
trip_8742,15.6,11,33.67,17,1,Clear,Cash,2.02,0.07
trip_8743,40.57,76,33.94,0,0,Clear,Cash,4.09,0.11
trip_8744,88.6,85,12.28,4,4,Clear,Wallet,1.47,0.69
trip_8745,56.94,32,49.41,22,2,Rainy,Wallet,1.4,0.82
trip_8746,17.41,46,26.66,18,2,Clear,Cash,2.46,0.18
trip_8747,20.74,11,18.67,11,0,Rainy,Wallet,4.45,0
trip_8748,60.64,95,2.17,7,6,Rainy,Card,1.14,0.82
trip_8749,15.23,106,28.44,3,6,Rainy,Wallet,1.9,1
trip_8750,44.78,44,19.63,15,2,Snowy,Card,2.25,0.28
trip_8751,86.64,17,27.56,11,1,Snowy,Cash,4.78,0
trip_8752,23.24,105,6.88,13,4,Clear,Wallet,3.63,0.13
trip_8753,68.75,51,17.58,14,3,Snowy,Wallet,3.57,0
trip_8754,34.47,103,12.82,18,5,Clear,Cash,1.94,0.71
trip_8755,87.3,92,34.17,21,6,Snowy,Card,1.2,1
trip_8756,64.72,109,26.54,16,5,Rainy,Card,1.04,1
trip_8757,87.64,6,2.7,5,0,Snowy,Wallet,1.42,0
trip_8758,92.98,44,12.55,23,1,Rainy,Cash,1.48,0.38
trip_8759,24.73,106,32.99,14,0,Snowy,Cash,1.84,1
trip_8760,87.23,38,46.24,23,4,Rainy,Cash,4.88,0
trip_8761,6.48,5,34.22,5,3,Rainy,Cash,1.55,0.25
trip_8762,67.38,43,28.14,13,1,Snowy,Wallet,3.67,0
trip_8763,73.1,57,30.78,1,0,Rainy,Card,3.36,0.21
trip_8764,42.3,11,39.5,20,3,Rainy,Wallet,3.51,0
trip_8765,22.4,114,36.58,23,3,Snowy,Card,3.74,0.78
trip_8766,10.02,46,34.58,15,4,Snowy,Cash,2.15,0.54
trip_8767,28.47,42,9.72,13,1,Rainy,Card,2.43,0
trip_8768,39.12,119,30.67,5,6,Clear,Cash,2.31,1
trip_8769,38.82,50,35.03,15,6,Rainy,Card,3.23,0.23
trip_8770,18.68,67,40.44,11,2,Clear,Wallet,4.21,0.07
trip_8771,85.35,75,2.69,5,0,Clear,Cash,3.86,0
trip_8772,59.76,31,36.62,8,1,Snowy,Wallet,1.93,0.51
trip_8773,67.29,6,27.95,3,3,Snowy,Wallet,4.51,0
trip_8774,15.78,11,4.43,19,4,Snowy,Wallet,1.96,0
trip_8775,74.08,107,26.06,7,1,Clear,Card,3.59,0.47
trip_8776,52.42,58,16.62,18,2,Snowy,Card,4.38,0
trip_8777,51.35,18,3.93,10,2,Clear,Wallet,2.51,0
trip_8778,59.72,63,44.68,22,4,Snowy,Cash,2.78,0.7
trip_8779,16.49,78,12.01,18,0,Snowy,Wallet,4.45,0
trip_8780,52.58,115,33.95,23,0,Snowy,Card,4.17,0.63
trip_8781,72.13,21,27.53,21,1,Snowy,Wallet,2.04,0.25
trip_8782,72.72,102,48.73,9,4,Clear,Wallet,2.85,0.98
trip_8783,96.97,19,13.5,10,4,Clear,Wallet,4.14,0
trip_8784,75.8,20,39.18,12,2,Snowy,Card,1.58,0.55
trip_8785,71.5,120,21.59,23,4,Snowy,Cash,3.13,0.82
trip_8786,85.36,108,25.23,3,1,Snowy,Cash,4.53,0.34
trip_8787,91.98,46,17.72,19,4,Rainy,Cash,3.54,0
trip_8788,5.78,34,27.49,13,0,Snowy,Card,2.24,0.28
trip_8789,63.23,100,44.23,9,5,Rainy,Cash,1.58,1
trip_8790,51.57,12,20.98,7,6,Snowy,Cash,3.82,0
trip_8791,49.35,86,43.45,6,0,Snowy,Card,1.61,1
trip_8792,96.22,69,39.56,1,6,Clear,Wallet,3.38,0.37
trip_8793,23.09,25,18,16,4,Rainy,Cash,3.17,0
trip_8794,99.14,8,33.97,20,5,Snowy,Cash,2.17,0.19
trip_8795,39.62,26,16.82,23,5,Snowy,Card,1.13,0.39
trip_8796,85.84,5,2.41,13,4,Rainy,Cash,4.3,0
trip_8797,32.89,84,7.34,23,2,Snowy,Wallet,4.66,0
trip_8798,81.3,79,49.84,3,5,Rainy,Wallet,4.16,0.48
trip_8799,69.26,41,26.01,22,0,Snowy,Cash,3.81,0
trip_8800,11.28,88,46.46,11,2,Snowy,Card,2.88,0.92
trip_8801,54.99,32,24.73,7,1,Rainy,Card,1.31,0.48
trip_8802,43.2,45,28.29,2,5,Clear,Wallet,2.44,0.21
trip_8803,58.58,29,32.69,1,2,Clear,Wallet,1.9,0.29
trip_8804,54.5,36,29.51,16,2,Snowy,Wallet,3.73,0
trip_8805,75.83,52,3.68,10,1,Clear,Wallet,3.7,0
trip_8806,90.56,111,45.25,15,2,Snowy,Cash,2.7,1
trip_8807,87.14,47,8.31,12,0,Rainy,Cash,3.62,0
trip_8808,12.37,42,34.74,9,0,Rainy,Card,3.23,0.13
trip_8809,19.2,8,16.27,18,6,Snowy,Wallet,1.73,0.01
trip_8810,56.91,113,36.99,7,0,Rainy,Cash,2.77,1
trip_8811,91.46,101,26.07,6,5,Clear,Cash,2.53,0.74
trip_8812,54.22,119,20.63,22,4,Snowy,Card,2.64,0.94
trip_8813,24.27,69,28.66,16,6,Snowy,Wallet,1.29,0.94
trip_8814,7.62,114,37.82,1,3,Snowy,Cash,4.29,0.62
trip_8815,59.19,45,37.24,16,3,Rainy,Card,4.09,0
trip_8816,11.03,16,15.1,6,3,Snowy,Cash,3,0
trip_8817,55.81,45,2.52,19,4,Rainy,Card,4.23,0
trip_8818,18.14,38,21.08,13,2,Clear,Cash,4.7,0
trip_8819,24.51,49,47.2,3,3,Snowy,Wallet,4.83,0
trip_8820,34.17,8,26.98,10,0,Clear,Wallet,2.42,0
trip_8821,99.03,9,11.26,13,2,Snowy,Cash,3.2,0
trip_8822,84.36,64,31.19,13,6,Rainy,Card,4.32,0
trip_8823,22.36,118,45.71,22,3,Rainy,Card,2.03,1
trip_8824,28.18,35,26.58,7,5,Rainy,Cash,1.14,0.57
trip_8825,8.84,52,37.8,11,1,Clear,Card,1.49,0.69
trip_8826,50.3,117,3.3,2,0,Snowy,Card,2.01,0.84
trip_8827,63.99,23,5.92,17,6,Snowy,Cash,3.9,0
trip_8828,68.75,28,14.75,15,6,Rainy,Cash,4.62,0
trip_8829,29.99,91,41.82,22,5,Clear,Card,3.9,0.43
trip_8830,72.35,61,22.98,5,3,Clear,Card,1.81,0.5
trip_8831,42.64,70,9.24,17,0,Snowy,Wallet,4.38,0
trip_8832,95.47,76,13.49,10,4,Clear,Wallet,3.01,0.16
trip_8833,59.91,64,34.7,10,4,Clear,Cash,4.11,0.01
trip_8834,45.09,20,41.46,9,0,Clear,Cash,2.89,0.03
trip_8835,64.11,21,19.72,10,1,Rainy,Card,2.46,0
trip_8836,48.99,115,42.55,14,4,Snowy,Card,4.22,0.75
trip_8837,11.09,69,16.38,18,3,Clear,Card,2.46,0.25
trip_8838,66.32,115,4.42,10,2,Rainy,Cash,3.61,0.32
trip_8839,14.25,65,33.77,17,0,Snowy,Wallet,1.63,0.87
trip_8840,69.37,46,38.18,3,0,Rainy,Card,4.8,0
trip_8841,22.83,75,34.74,4,3,Snowy,Wallet,2.94,0.6
trip_8842,30.7,10,8.35,0,4,Rainy,Cash,2.68,0
trip_8843,77.23,78,34.08,20,3,Rainy,Wallet,1.64,0.99
trip_8844,39.77,115,15.04,11,0,Snowy,Wallet,4.14,0.35
trip_8845,21.71,77,18.28,4,5,Clear,Cash,3.26,0.13
trip_8846,49.42,44,48.01,7,0,Snowy,Cash,4.14,0.14
trip_8847,23.01,39,41.89,19,6,Snowy,Wallet,3.61,0.15
trip_8848,91.84,111,42.5,8,1,Clear,Card,2.57,1
trip_8849,29.43,11,43.29,13,1,Snowy,Wallet,3.13,0.03
trip_8850,89.09,86,43.08,10,2,Rainy,Wallet,2.55,0.94
trip_8851,50.36,86,21.3,7,4,Rainy,Cash,1.58,0.88
trip_8852,44.36,26,22.46,15,2,Snowy,Card,1.48,0.37
trip_8853,68.11,84,45.26,6,2,Rainy,Wallet,5,0.2
trip_8854,64.49,58,17.18,17,4,Clear,Card,1.65,0.42
trip_8855,38.63,56,48.08,18,0,Clear,Cash,2.41,0.63
trip_8856,64.64,77,28.42,1,0,Rainy,Cash,1.31,0.99
trip_8857,51.35,21,37.83,17,3,Clear,Card,1.9,0.28
trip_8858,89.78,112,38.92,0,0,Snowy,Cash,1.56,1
trip_8859,84.68,17,41.27,6,2,Clear,Card,2.59,0.1
trip_8860,44.68,37,29.24,7,6,Clear,Cash,2.46,0.14
trip_8861,84.11,44,15.04,10,2,Clear,Wallet,4.74,0
trip_8862,64.61,91,19.4,5,5,Snowy,Cash,3.61,0.35
trip_8863,7.7,112,48.14,22,1,Snowy,Wallet,4.93,0.57
trip_8864,31.14,12,38.83,3,6,Clear,Wallet,1.76,0.24
trip_8865,21.6,78,8.17,22,5,Rainy,Cash,4.98,0
trip_8866,17.03,85,21.28,20,5,Snowy,Wallet,1.39,0.96
trip_8867,75.7,44,34,21,3,Rainy,Wallet,1.42,0.71
trip_8868,45.92,38,26.93,16,2,Rainy,Cash,1.24,0.59
trip_8869,53.18,24,42.55,3,0,Snowy,Wallet,1.28,0.72
trip_8870,82.01,26,24.87,10,5,Snowy,Wallet,4.77,0
trip_8871,32.85,55,36.16,6,6,Clear,Card,3.16,0.21
trip_8872,53.54,48,46.91,8,1,Rainy,Cash,3.8,0.22
trip_8873,16.74,58,7.58,13,5,Snowy,Wallet,4.63,0
trip_8874,17.82,87,9.56,3,3,Snowy,Cash,3.95,0.04
trip_8875,7.17,60,5.53,0,0,Snowy,Cash,2.15,0.24
trip_8876,78,41,15.5,4,6,Rainy,Card,3.94,0
trip_8877,35.63,6,48.37,5,1,Rainy,Cash,2.8,0.11
trip_8878,72.89,64,38.99,16,6,Rainy,Card,4.47,0.07
trip_8879,32.97,45,25.27,9,3,Snowy,Wallet,3.68,0
trip_8880,86.54,8,32.17,12,6,Clear,Cash,2.5,0
trip_8881,72.84,50,20.02,1,2,Rainy,Card,3.09,0.06
trip_8882,95.79,91,12.39,13,3,Rainy,Wallet,1.4,0.87
trip_8883,48.05,93,2.39,10,1,Snowy,Cash,2.7,0.38
trip_8884,69.13,42,49.35,12,6,Clear,Wallet,2.66,0.45
trip_8885,15.77,80,28.9,12,1,Clear,Wallet,1.37,0.88
trip_8886,43.51,96,20.98,8,4,Clear,Cash,3.64,0.25
trip_8887,55.86,34,22.28,23,1,Rainy,Cash,1.57,0.38
trip_8888,95.86,22,24.2,21,0,Clear,Card,3.66,0
trip_8889,78.58,101,31.38,12,6,Snowy,Wallet,3.48,0.68
trip_8890,58.33,80,5.18,5,1,Rainy,Cash,1.1,0.73
trip_8891,19.6,103,37.84,9,0,Clear,Wallet,4.38,0.34
trip_8892,79.42,30,30.94,3,0,Rainy,Card,4.5,0
trip_8893,29.82,36,46.91,2,2,Snowy,Card,4.5,0
trip_8894,61.39,111,42.39,6,0,Snowy,Card,2.44,1
trip_8895,45.98,23,32.45,1,3,Clear,Card,4.87,0
trip_8896,49.85,111,24.32,16,3,Rainy,Cash,1.42,1
trip_8897,93.59,97,46.95,20,1,Snowy,Card,1.45,1
trip_8898,71.77,93,47.17,3,4,Snowy,Card,4.6,0.49
trip_8899,92.42,48,38.2,1,0,Rainy,Cash,3.46,0.21
trip_8900,17.81,48,22.2,17,0,Snowy,Cash,4.7,0
trip_8901,28.96,88,17.19,4,5,Rainy,Wallet,2.1,0.67
trip_8902,15.42,58,6.61,9,0,Rainy,Card,2.33,0.14
trip_8903,67.73,81,35.85,0,0,Snowy,Card,3.19,0.63
trip_8904,75.77,55,27.49,7,2,Rainy,Card,3.34,0.15
trip_8905,20.04,11,24.84,13,3,Rainy,Card,3.84,0
trip_8906,52.15,117,4.14,2,5,Rainy,Card,2.54,0.64
trip_8907,21.55,29,20.77,16,6,Snowy,Wallet,3.33,0
trip_8908,6.9,97,3.88,18,5,Rainy,Cash,2.22,0.52
trip_8909,14.78,112,48.35,3,2,Clear,Card,3.48,0.86
trip_8910,34.7,112,18.71,17,2,Snowy,Wallet,4.63,0.23
trip_8911,57.86,62,8.98,4,1,Rainy,Cash,2.75,0.11
trip_8912,22.12,82,32.19,19,3,Clear,Cash,1.75,0.84
trip_8913,60.35,119,33.6,6,5,Snowy,Cash,2.6,1
trip_8914,86.77,30,41.98,7,1,Snowy,Wallet,3.59,0.1
trip_8915,69.33,116,4.62,6,1,Clear,Wallet,3.13,0.37
trip_8916,12.35,13,5.17,10,0,Snowy,Cash,4.72,0
trip_8917,95.85,83,17.7,13,6,Rainy,Card,1.88,0.73
trip_8918,19.09,99,9.21,11,3,Snowy,Cash,1.05,1
trip_8919,64.88,97,35.57,22,3,Snowy,Card,3.63,0.65
trip_8920,20.05,20,28.35,7,1,Clear,Wallet,1.3,0.29
trip_8921,37.95,75,44.55,1,4,Rainy,Card,4.07,0.37
trip_8922,8.58,90,44.08,19,0,Snowy,Card,4.13,0.53
trip_8923,97.32,60,1.97,9,3,Snowy,Wallet,1.65,0.38
trip_8924,69.71,17,24.77,14,2,Rainy,Card,4.04,0
trip_8925,22.62,95,40.51,5,5,Rainy,Wallet,3.28,0.73
trip_8926,15.95,19,5.01,1,4,Snowy,Card,1.97,0
trip_8927,77.82,49,46.74,21,4,Clear,Wallet,4.5,0
trip_8928,56.73,108,21.38,2,4,Clear,Wallet,1.63,0.99
trip_8929,48.01,64,39.35,23,0,Snowy,Wallet,3.16,0.51
trip_8930,39.85,15,41.54,1,0,Rainy,Cash,1.4,0.52
trip_8931,98.77,14,27.3,13,6,Rainy,Cash,2.92,0
trip_8932,53.09,53,41.73,7,5,Snowy,Cash,2.2,0.72
trip_8933,73.31,16,3.25,19,3,Snowy,Card,1.44,0.01
trip_8934,84.28,51,25.62,15,1,Rainy,Wallet,1.61,0.6
trip_8935,22.05,90,15.91,7,1,Clear,Wallet,3.95,0.01
trip_8936,43.83,115,4,13,6,Snowy,Cash,4.93,0
trip_8937,23.81,75,31.14,23,4,Snowy,Cash,4.7,0.02
trip_8938,37.81,112,28.61,13,5,Snowy,Wallet,1.59,1
trip_8939,93.5,24,30.82,21,4,Snowy,Card,1.71,0.44
trip_8940,70.71,68,35.21,2,0,Snowy,Cash,2.83,0.6
trip_8941,83.91,77,28.61,7,3,Clear,Wallet,3.71,0.18
trip_8942,28.64,31,40.6,13,4,Rainy,Card,1.02,0.78
trip_8943,6.17,75,47.05,19,2,Rainy,Cash,1.38,1
trip_8944,89.71,62,22.02,12,3,Snowy,Card,2.4,0.47
trip_8945,34.49,86,7.91,18,0,Rainy,Cash,4.89,0
trip_8946,22.3,39,10.09,23,4,Rainy,Cash,2.91,0
trip_8947,30.47,91,20.04,9,1,Snowy,Card,2.13,0.79
trip_8948,55.12,15,44.5,22,6,Clear,Card,2.19,0.24
trip_8949,70.98,100,38.79,11,3,Rainy,Wallet,4.83,0.32
trip_8950,6.83,115,13.68,23,1,Snowy,Wallet,1.78,1
trip_8951,55.38,92,49.78,14,5,Snowy,Cash,1.17,1
trip_8952,75.63,88,5.38,1,6,Snowy,Cash,4.62,0
trip_8953,20.78,76,2,22,6,Rainy,Card,1.49,0.5
trip_8954,49.01,95,2.31,19,5,Snowy,Cash,2.9,0.34
trip_8955,92.04,119,31.67,17,2,Rainy,Card,3.71,0.75
trip_8956,36.04,86,41.72,22,5,Clear,Card,2.25,0.88
trip_8957,56.62,112,17.21,22,0,Rainy,Cash,3.16,0.61
trip_8958,31.23,13,39.7,3,6,Clear,Card,3.84,0
trip_8959,75.94,45,42.39,3,3,Clear,Cash,1.1,0.84
trip_8960,31.96,91,6.88,7,2,Rainy,Cash,2.58,0.41
trip_8961,9.51,82,18.62,20,0,Snowy,Card,2.28,0.62
trip_8962,97.1,65,42.78,2,4,Clear,Card,4.21,0.13
trip_8963,36.02,68,27.45,4,6,Clear,Cash,2.17,0.51
trip_8964,32.45,55,21.1,16,3,Snowy,Wallet,4.21,0
trip_8965,66.49,15,8.27,12,6,Clear,Card,1.72,0
trip_8966,38.54,11,23.62,20,4,Clear,Cash,3.51,0
trip_8967,49.46,56,48.78,21,0,Clear,Wallet,4.27,0.08
trip_8968,62.54,58,13.5,5,2,Rainy,Cash,3.66,0
trip_8969,51.5,96,26.69,11,5,Rainy,Wallet,3.53,0.48
trip_8970,38.98,65,23.12,18,5,Clear,Card,2.58,0.29
trip_8971,22.47,53,24.48,2,4,Clear,Wallet,2.06,0.34
trip_8972,80.38,90,18.6,3,5,Rainy,Card,2.97,0.48
trip_8973,84.16,68,1.76,3,2,Clear,Cash,1.22,0.43
trip_8974,89.82,89,14.14,23,5,Clear,Wallet,1.63,0.71
trip_8975,47.35,81,3.57,4,4,Snowy,Cash,1.75,0.56
trip_8976,5.94,98,33.89,16,6,Clear,Card,3.78,0.41
trip_8977,92.12,88,45.89,12,3,Snowy,Wallet,1.92,1
trip_8978,89.64,107,32.27,0,6,Snowy,Card,4.99,0.3
trip_8979,90.28,98,27,0,5,Clear,Wallet,1.78,0.95
trip_8980,85.4,115,11.11,19,6,Snowy,Cash,2.26,0.88
trip_8981,99.68,35,18.78,12,1,Clear,Wallet,2.8,0
trip_8982,43.35,20,44.88,18,3,Clear,Card,3.23,0
trip_8983,15.68,28,47.7,10,0,Clear,Cash,1.61,0.57
trip_8984,34.37,114,26.11,21,4,Snowy,Wallet,2.15,1
trip_8985,8.33,34,22.59,7,3,Clear,Wallet,3.79,0
trip_8986,62.29,30,43.07,10,0,Rainy,Wallet,2.64,0.34
trip_8987,5.64,21,21.84,2,2,Rainy,Card,3.44,0
